source_url,payload,collectedAt
https://arxiv.org/abs/2606.18180,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""EgoCS-400K: An Egocentric Gameplay Dataset for World Models"", ""authors"": [""Rongjin Guo"", ""Dong Liang"", ""Yuhao Liu"", ""Fang Liu"", ""Tianyu Huang"", ""Gerhard P. Hancke"", ""Rynson W. H. Lau""], ""paper_url"": ""https://arxiv.org/abs/2606.18180"", ""github_url"": ""https://github.com/EgoCS-400K/Dataset"", ""github_stars"": 43, ""published_date"": ""2026-06-16 00:00:00+00:00"", ""research_domain"": ""Computer Vision""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.18180""}}",2026-06-24T14:08:33.342564
https://arxiv.org/abs/2606.13929,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Self-Evolving Visual Questioner"", ""authors"": [""Yijun Liang"", ""Hengguang Zhou"", ""Ming Li"", ""Lichen Li"", ""Cho-Jui Hsieh"", ""Tianyi Zhou""], ""paper_url"": ""https://arxiv.org/abs/2606.13929"", ""github_url"": ""https://github.com/tianyi-lab/SeeQ"", ""github_stars"": 1, ""published_date"": ""2026-06-11 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.13929""}}",2026-06-24T14:08:42.410484
https://arxiv.org/abs/2606.18249,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Unified Multimodal Autoregressive Modeling with Shared Context-Visual Tokenizer is Key to Unification"", ""authors"": [""Wujian Peng"", ""Lingchen Meng"", ""Yuxuan Cai"", ""Xianwei Zhuang"", ""Yuhuan Yang"", ""Rongyao Fang"", ""Chenfei Wu"", ""Junyang Lin"", ""Zuxuan Wu"", ""Shuai Bai""], ""paper_url"": ""https://arxiv.org/abs/2606.18249"", ""github_url"": ""https://github.com/ShareLab-SII/UniAR"", ""github_stars"": 35, ""published_date"": ""2026-06-16 00:00:00+00:00"", ""research_domain"": ""Computer Vision""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.18249""}}",2026-06-24T14:08:54.303188
https://arxiv.org/abs/2606.18246,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Variable-Width Transformers"", ""authors"": [""Zhaofeng Wu"", ""Oliver Sieberling"", ""Shawn Tan"", ""Rameswar Panda"", ""Yury Polyanskiy"", ""Yoon Kim""], ""paper_url"": ""https://arxiv.org/abs/2606.18246"", ""github_url"": ""https://github.com/ZhaofengWu/variable-width-transformers"", ""github_stars"": 23, ""published_date"": ""2026-06-16 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.18246""}}",2026-06-24T14:09:04.079298
https://arxiv.org/abs/2606.14885,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Dr-DCI: Scaling Direct Corpus Interaction via Dynamic Workspace Expansion"", ""authors"": [""Yi Lu"", ""Zhuofeng Li"", ""Ping Nie"", ""Haoxiang Zhang"", ""Yuyu Zhang"", ""Kai Zou"", ""Wenhu Chen"", ""Jimmy Lin"", ""Dongfu Jiang"", ""Yu Zhang""], ""paper_url"": ""https://arxiv.org/abs/2606.14885"", ""github_url"": ""https://github.com/EigenTom/DR-DCI"", ""github_stars"": 5, ""published_date"": ""2026-06-12 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.14885""}}",2026-06-24T14:09:10.178694
https://arxiv.org/abs/2606.17321,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""ProCUA-SFT Technical Report"", ""authors"": [""Jaehun Jung"", ""Ximing Lu"", ""Brandon Cui"", ""Muhammad Khalifa"", ""Shaokun Zhang"", ""Hao Zhang"", ""Jin Xu"", ""Amala Sanjay Deshmukh"", ""Karan Sapra"", ""Andrew Tao"", ""Yejin Choi"", ""Jan Kautz"", ""Mingjie Liu"", ""Yi Dong""], ""paper_url"": ""https://arxiv.org/abs/2606.17321"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17321""}}",2026-06-24T14:09:21.934470
https://arxiv.org/abs/2606.15158,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""RefGC-SR^2: Reference-guided Generated Content Super-Resolution and Refinement"", ""authors"": [""Jeahun Sung"", ""Dahyeon Kye"", ""Soo Ye Kim"", ""Jihyong Oh""], ""paper_url"": ""https://arxiv.org/abs/2606.15158"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-13 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.15158""}}",2026-06-24T14:09:28.267177
https://arxiv.org/abs/2606.17905,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""ChLogic: Evaluating Robustness of Logical Reasoning in Chinese Expressions"", ""authors"": [""Peixian Zhou"", ""Yuxu Chen"", ""Chaorui Zhang"", ""Wei Han"", ""Bo Bai"", ""Xueyan Niu""], ""paper_url"": ""https://arxiv.org/abs/2606.17905"", ""github_url"": ""https://github.com/0328zpx/ChLogic"", ""github_stars"": 0, ""published_date"": ""2026-06-16 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17905""}}",2026-06-24T14:09:34.845249
https://arxiv.org/abs/2606.17730,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""ActWorld: From Explorable to Interactive World Model via Action-Aware Memory"", ""authors"": [""Zhexiao Xiong"", ""Yizhi Song"", ""Hao Kang"", ""Qing Yan"", ""Liming Jiang"", ""Jenson Yang"", ""Zhoujie Fu"", ""Stathi Fotiadis"", ""Angtian Wang"", ""Zichuan Liu"", ""Bo Liu"", ""Yiding Yang"", ""Xin Lu"", ""Nathan Jacobs""], ""paper_url"": ""https://arxiv.org/abs/2606.17730"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-16 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17730""}}",2026-06-24T14:09:41.236714
https://arxiv.org/abs/2606.16154,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""A Gradient Perspective on RLVR Stability and Winner Advantage Policy Optimization"", ""authors"": [""Prasanth YSS"", ""Zhichen Ren"", ""Rasa Hosseinzadeh"", ""Ilan Gofman"", ""Yuqi Chen"", ""Zhaoyan Liu"", ""Guangwei Yu"", ""Jesse C. Cresswell"", ""Satya Krishna Gorti""], ""paper_url"": ""https://arxiv.org/abs/2606.16154"", ""github_url"": ""https://github.com/layer6ai-labs/wapo"", ""github_stars"": 1, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.16154""}}",2026-06-24T14:09:50.318825
https://arxiv.org/abs/2606.16905,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Speaking the Language of Science: Toward a General-Purpose Generative Foundation Model for the Natural Sciences"", ""authors"": [""Mingyang Li"", ""Yurou Liu"", ""Jieping Ye"", ""Bing Su"", ""Ji-Rong Wen"", ""Zheng Wang""], ""paper_url"": ""https://arxiv.org/abs/2606.16905"", ""github_url"": ""https://github.com/LOGOS-Hub/LOGOS"", ""github_stars"": 108, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.16905""}}",2026-06-24T14:09:58.423879
https://arxiv.org/abs/2606.17168,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""RepSelect: Robust LLM Unlearning via Representation Selectivity"", ""authors"": [""Filip Sondej"", ""Yushi Yang"", ""Adam Mahdi""], ""paper_url"": ""https://arxiv.org/abs/2606.17168"", ""github_url"": ""https://github.com/filyp/RepSelect"", ""github_stars"": 1, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17168""}}",2026-06-24T14:10:08.453217
https://arxiv.org/abs/2606.15231,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Visual-Seeker: Towards Visual-Native Multimodal Agentic Search via Active Visual Reasoning"", ""authors"": [""Zhengbo Zhang"", ""Changtao Miao"", ""Jinbo Su"", ""Zhaowen Zhou"", ""Chunxia Zhang"", ""Xukai Wang"", ""Ruiqi Liu"", ""Kaiyuan Zheng"", ""Jiansheng Cai"", ""Bo Zhang"", ""Zhe Li"", ""Shiming Xiang"", ""Ying Yan""], ""paper_url"": ""https://arxiv.org/abs/2606.15231"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-13 00:00:00+00:00"", ""research_domain"": ""Agents""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.15231""}}",2026-06-24T14:10:19.237330
https://arxiv.org/abs/2606.15142,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""MotionVLA: Vision-Language-Action Model for Humanoid Motion"", ""authors"": [""Nonghai Zhang"", ""Siyu Zhai"", ""Yanjun Li"", ""Zeyu Zhang"", ""Zhihan Yin"", ""Yandong Guo"", ""Boxin Shi"", ""Hao Tang""], ""paper_url"": ""https://arxiv.org/abs/2606.15142"", ""github_url"": ""https://github.com/AIGeeksGroup/MotionVLA"", ""github_stars"": 10, ""published_date"": ""2026-06-13 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.15142""}}",2026-06-24T14:10:28.318362
https://arxiv.org/abs/2606.13811,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Aligning Quantum Operators with Large Language Models"", ""authors"": [""Rogerio Feris"", ""Yunchao Liu"", ""Pengyuan Li"", ""Hang Hua"", ""David Kremer""], ""paper_url"": ""https://arxiv.org/abs/2606.13811"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-11 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.13811""}}",2026-06-24T14:10:37.049428
https://arxiv.org/abs/2606.15134,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Beyond Scalar Distances: Semantic Attribute Gradients from Frozen MLLMs for Visual Embeddings"", ""authors"": [""Shubhang Bhatnagar"", ""Dheeraj Baiju"", ""Narendra Ahuja""], ""paper_url"": ""https://arxiv.org/abs/2606.15134"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-13 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.15134""}}",2026-06-24T14:10:41.912651
https://arxiv.org/abs/2606.17182,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Verified Detection and Prevention of Concurrency Anomalies in Multi-Agent Large Language Model Systems"", ""authors"": [""Sajjad Khan""], ""paper_url"": ""https://arxiv.org/abs/2606.17182"", ""github_url"": ""https://github.com/sajjadanwar0/mac-consistency"", ""github_stars"": 0, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17182""}}",2026-06-24T14:10:47.396352
https://arxiv.org/abs/2606.17081,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""The Price of Anarchy in Disaggregated Inference"", ""authors"": [""Athos Georgiou""], ""paper_url"": ""https://arxiv.org/abs/2606.17081"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-11 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17081""}}",2026-06-24T14:10:53.490294
https://arxiv.org/abs/2606.14777,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""JoyAI-VL-Interaction: Real-Time Vision-Language Interaction Intelligence"", ""authors"": [""Dingyu Yao"", ""Junhao Zhou"", ""Chenxu Yang"", ""Chuanyu Qin"", ""Haowen Hou"", ""Zheming Liang"", ""Congcong Wang"", ""Yuhang Cao"", ""Shenglong Ye"", ""Shuai Xie"", ""Shuhuan Gu"", ""Haoyang Huang"", ""Qingyi Si"", ""Nan Duan"", ""Jiaqi Wang""], ""paper_url"": ""https://arxiv.org/abs/2606.14777"", ""github_url"": ""https://github.com/jd-opensource/JoyAI-VL-Interaction"", ""github_stars"": 596, ""published_date"": ""2026-06-10 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.14777""}}",2026-06-24T14:11:03.308761
https://arxiv.org/abs/2606.11176,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Data Journalist Agent: Transforming Data into Verifiable Multimodal Stories"", ""authors"": [""Kevin Qinghong Lin"", ""Batu EI"", ""Yuhong Shi"", ""Pan Lu"", ""Philip Torr"", ""James Zou""], ""paper_url"": ""https://arxiv.org/abs/2606.11176"", ""github_url"": ""https://github.com/QinghongLin/data2story-skill"", ""github_stars"": 118, ""published_date"": ""2026-06-09 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.11176""}}",2026-06-24T14:11:12.574481
https://arxiv.org/abs/2606.17046,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Geometric Action Model for Robot Policy Learning"", ""authors"": [""Jisang Han"", ""Seonghu Jeon"", ""Jaewoo Jung"", ""Ren\u00e9 Zurbr\u00fcgg"", ""Honggyu An"", ""Tifanny Portela"", ""Marco Hutter"", ""Marc Pollefeys"", ""Seungryong Kim"", ""Sunghwan Hong""], ""paper_url"": ""https://arxiv.org/abs/2606.17046"", ""github_url"": ""https://github.com/cvlab-kaist/Geometric-Action-Model"", ""github_stars"": 92, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17046""}}",2026-06-24T14:11:18.953241
https://arxiv.org/abs/2606.16140,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""VibeThinker-3B: Exploring the Frontier of Verifiable Reasoning in Small Language Models"", ""authors"": [""Sen Xu"", ""Shixi Liu"", ""Wei Wang"", ""Jixin Min"", ""Yingwei Dai"", ""Zhibin Yin"", ""Yirong Chen"", ""Xin Zhou"", ""Junlin Zhang""], ""paper_url"": ""https://arxiv.org/abs/2606.16140"", ""github_url"": ""https://github.com/WeiboAI/VibeThinker"", ""github_stars"": 1337, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.16140""}}",2026-06-24T14:11:28.741514
https://arxiv.org/abs/2606.16993,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""DreamX-World 1.0: A General-Purpose Interactive World Model"", ""authors"": [""DreamX Team"", ""Yancheng Bai"", ""Rui Chen"", ""Xiangxiang Chu"", ""Rujing Dang"", ""Hao Dou"", ""Bingjie Gao"", ""Qiwen Gu"", ""Siyu Hong"", ""Jiachen Lei"", ""Geng Li"", ""Jifan Li"", ""Ruimin Lin"", ""Qingfeng Shi"", ""Bingze Song"", ""Lei Sun"", ""Jing Tang"", ""Ruitian Tian"", ""Jun Wang"", ""Jiahong Wu"", ""Pengfei Zhang"", ""Shen Zhang"", ""Jiashu Zhu""], ""paper_url"": ""https://arxiv.org/abs/2606.16993"", ""github_url"": ""https://github.com/AMAP-ML/DreamX-World"", ""github_stars"": 563, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.16993""}}",2026-06-24T14:11:35.286507
https://arxiv.org/abs/2606.14066,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""FastContext: Training Efficient Repository Explorer for Coding Agents"", ""authors"": [""Shaoqiu Zhang"", ""Maoquan Wang"", ""Yuling Shi"", ""Yuhang Wang"", ""Xiaodong Gu"", ""Yongqiang Yao"", ""Rao Fu"", ""Shengyu Fu""], ""paper_url"": ""https://arxiv.org/abs/2606.14066"", ""github_url"": ""https://github.com/microsoft/fastcontext"", ""github_stars"": 915, ""published_date"": ""2026-06-12 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.14066""}}",2026-06-24T14:11:41.674487
https://arxiv.org/abs/2606.15079,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Ling and Ring 2.6 Technical Report: Efficient and Instant Agentic Intelligence at Trillion-Parameter Scale"", ""authors"": [""Ang Li"", ""Ben Liu"", ""Bin Han"", ""Bin Hu"", ""Bin Jing"", ""Binbin Hu"", ""Bing Li"", ""Cai Chen"", ""Caizhi Tang"", ""Changxin Tian"", ""Chao Huang"", ""Chao Zhang"", ""Chen Liang"", ""Chen Qian"", ""Chengfu Tang"", ""Chengyao Wen"", ""Chilin Fu"", ""Chunwei Wu"", ""Cong Zhang"", ""Cunyin Peng"", ""Daixin Wang"", ""Dalong Zhang"", ""Deng Zhao"", ""Dingnan Jin"", ""Dingyuan Zhu"", ""Donghao Zhang"", ""Fan Yuan"", ""Fangzheng Zhao"", ""Fanzhuang Meng"", ""Feifan Wu"", ""Feng Xu"", ""Fengbin Fang"", ""Gangshan Wang"", ""Guodong Yang"", ""Hailin Zhao"", ""Haitao Wang"", ""Haitao Zhang"", ""Hanxiao Zhang"", ""Hanzi Wang"", ""Hao Dai"", ""Hao Liu"", ""Hao Qian"", ""Hao Wu"", ""Haoxiong Liu"", ""Haoyu Xu"", ""Heng Zhang"", ""Hong Liu"", ""Hongliang Zhang"", ""Hongrui Liu"", ""Hongxun Li"", ""Hongzhi Ruan"", ""Huaidong Xiong"", ""Huihuang Zheng"", ""Huikang Tang"", ""Jia Guo"", ""Jia Li"", ""Jia Liu"", ""Jiameng Wang"", ""Jiaming Liu"", ""Jiannan Shi"", ""Jianping Wei"", ""Jiaolong Yang"", ""Jiapeng Wang"", ""Jie Gao"", ""Jie Wang"", ""Jiewei Wu"", ""Jin Yang"", ""Jinjin Li"", ""Jinjing Huang"", ""Jinquan Sun"", ""Jinyao Chen"", ""Juanhui Tu"", ""Jun Liu"", ""Jun Mei"", ""Jun Xu"", ""Jun Zhou"", ""Junjie Ou"", ""Junnan Sipan"", ""Junpeng Fang"", ""Kaihong Zhang"", ""Kaiqin Hu"", ""Ke Shi"", ""Kuan Xu"", ""Kun Tang"", ""Kunlong Chen"", ""Lanyin Mei"", ""Lei Chen"", ""Lei Liang"", ""Lei Xu"", ""Li Tang"", ""Liang Jiang"", ""Liangcheng Fu"", ""Lihui Zhang"", ""Linfeng Shi"", ""Lintao Ma"", ""Liyuan Liu"", ""Longfei Li"", ""Longfei Zheng"", ""Lu Liu"", ""Lu Yu"", ""Man Li"", ""Meiqi Zhu"", ""Meng Li"", ""Mengjie Gao"", ""Mengshu Sun"", ""Mingming Yin"", ""Mingyang Zhang"", ""Mingyuan Fan"", ""Nuo Xu"", ""Pan Tang"", ""Peijie Jiang"", ""Peilong Zhao"", ""Peng Lin"", ""Pingping Liu"", ""Qi Zuo"", ""Qian Zhao"", ""Qiang Cheng"", ""Qianggang Cao"", ""Qiaoben Bao"", ""Qing Cui"", ""Qingyuan Yang"", ""Qitao Shi"", ""Qiyin Huang"", ""Qizheng Zhou"", ""Quan Wan"", ""Runyuan Zhao"", ""Shaomian Zheng"", ""Shaowei Wei"", ""Shengnan Zhang"", ""Shuaicheng Li"", ""Shujie Li"", ""Shuo Zhang"", ""Sikang Bian"", ""Tianchu Yao"", ""Tiange Xu"", ""Tianshu Wang"", ""Ting Guo"", ""Tinghao Wang"", ""Tingwei Huang"", ""Tong Zhao"", ""Tongkai Yang"", ""Wang Hong"", ""Wanli Gu"", ""Wei Lu"", ""Weichang Wu"", ""Weiguang Han"", ""Weiquan Li"", ""Wenbo Shen"", ""Wenjing Fang"", ""Wenzhi Tang"", ""Xiang Shu"", ""Xiao Shi"", ""Xiaodong Yan"", ""Xiaolu Zhang"", ""Xiaopei Wan"", ""Xiaqing Sun"", ""Xin Zhao"", ""Xingyu Lu"", ""Xinxing Yang"", ""Xinyao Tang"", ""Xinyu Kong"", ""Xinyu Liu"", ""Xiong Xu"", ""Xuan Sun"", ""Xudong Han"", ""Xudong Wang"", ""Xujie Shen"", ""Yalin Zhang"", ""Yangyang Hou"", ""Yankun Ren"", ""Yao Zhao"", ""Ye Chen"", ""Yeyang Chen"", ""Yibo Cao"", ""Yifan Zuo"", ""Yijie Chen"", ""Ying Li"", ""Yingjie Song"", ""Yingxue Li"", ""Yiqi Wang"", ""Yixuan Sun"", ""Yizhu Xiao"", ""Yongfei Xu"", ""Yu Liu"", ""Yuchen Fang"", ""Yue Gao"", ""Yue Yu"", ""Yue Zhang"", ""Yuqi Zhang"", ""Yuxiao He"", ""Yuxiao Lu"", ""Yuxin Tian"", ""Yuxuan Li"", ""Yuzhuo Fu"", ""Zhankai Xu"", ""Zhaoxin Huan"", ""Zhenduo Zhang"", ""Zhengke Gui"", ""Zhengyu Huang"", ""Zhenjun Ma"", ""Zhenxuan Pan"", ""Zheping Qu"", ""Zhibo Zhu"", ""Zhidong Fan"", ""Zhigang Huangfu"", ""Zhihao Wang"", ""Zhiqiang Zhang"", ""Zhizhen Liu"", ""Zhuyan Zhou"", ""Zibin Lin"", ""Zihang Zeng"", ""Zihao Wang"", ""Zilong Wang"", ""Ziqi Liu"", ""Zitao Xuan"", ""Zixuan Cheng"", ""Zujie Wen"", ""Zuoli Tang""], ""paper_url"": ""https://arxiv.org/abs/2606.15079"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-13 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.15079""}}",2026-06-24T14:11:47.295146
https://arxiv.org/abs/2606.16281,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Who Should Lead Decoding Now? Tracking Reliable Trajectories for Ensembling Masked Diffusion Language Models"", ""authors"": [""Heecheol Yun"", ""Joonhyung Park"", ""Joowon Kim"", ""Eunho Yang""], ""paper_url"": ""https://arxiv.org/abs/2606.16281"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.16281""}}",2026-06-24T14:11:58.911509
https://arxiv.org/abs/2606.17030,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Qwen-RobotWorld Technical Report: Unifying Embodied World Modeling through Language-Conditioned Video Generation"", ""authors"": [""Jie Zhang"", ""Xiaoyue Chen"", ""Anzhe Chen"", ""Chenxu Lv"", ""Deqing Li"", ""Gengze Zhou"", ""Hang Yin"", ""Haoqi Yuan"", ""Haoyang Li"", ""Jiahao Li"", ""Jiazhao Zhang"", ""Jingren Zhou"", ""Kaiyuan Gao"", ""Kun Yan"", ""Lihan Jiang"", ""Ningyuan Tang"", ""Pei Lin"", ""Qihang Peng"", ""Shengming Yin"", ""Tianhe Wu"", ""Tianyi Yan"", ""Xiao Xu"", ""Yan Shu"", ""Yanran Zhang"", ""Ye Wang"", ""Yi Wang"", ""Yilei Chen"", ""Yixian Xu"", ""Yiyang Huang"", ""Yuxiang Chen"", ""Zekai Zhang"", ""Zhendong Wang"", ""Zhixing Lei"", ""Zhixuan Liang"", ""Zihao Liu"", ""Zikai Zhou"", ""Xiong-Hui Chen"", ""Chenfei Wu""], ""paper_url"": ""https://arxiv.org/abs/2606.17030"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-15 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 1.0, ""extraction_method"": ""RULE"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.17030""}}",2026-06-24T14:12:04.945836
